region,site,transect,date,e_dna
el_cope,rio_tigrero,A,2014-07-01T00:00:00+00:00,1
el_cope,rio_tigrero,A,2014-07-01T00:00:00+00:00,1
el_cope,rio_tigrero,A,2014-07-01T00:00:00+00:00,1
el_cope,rio_tigrero,A,2014-07-01T00:00:00+00:00,1
el_cope,rio_tigrero,A,2014-07-01T00:00:00+00:00,1
el_cope,rio_tigrero,A,2014-07-01T00:00:00+00:00,1
el_cope,rio_tigrero,A,2014-07-01T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2014-12-14T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2014-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,A,2015-07-08T00:00:00+00:00,1
el_cope,rio_tigrero,A,2015-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,A,2015-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,A,2015-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,A,2015-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,A,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,A,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,A,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,A,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,Quebrada Mango,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,A,2016-07-02T00:00:00+00:00,1
el_cope,rio_tigrero,C,2016-11-27T00:00:00+00:00,1
el_cope,rio_tigrero,C,2016-11-27T00:00:00+00:00,1
el_cope,rio_tigrero,C,2016-11-27T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2017-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2017-12-16T00:00:00+00:00,1
el_cope,rio_tigrero,NA,2017-12-16T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2014-06-21T00:00:00+00:00,1
caribbean,sargentita,NA,2015-07-24T00:00:00+00:00,1
caribbean,sargentita,NA,2015-07-24T00:00:00+00:00,1
caribbean,sargentita,NA,2015-07-24T00:00:00+00:00,1
caribbean,sargentita,NA,2015-07-24T00:00:00+00:00,1
caribbean,sargentita,NA,2015-07-24T00:00:00+00:00,1
caribbean,sargentita,NA,2015-07-24T00:00:00+00:00,1
caribbean,sargentita,NA,2016-01-26T00:00:00+00:00,1
caribbean,sargentita,NA,2016-01-26T00:00:00+00:00,1
caribbean,sargentita,NA,2016-07-23T00:00:00+00:00,1
caribbean,sargentita,NA,2016-07-23T00:00:00+00:00,1
caribbean,sargentita,NA,2016-07-23T00:00:00+00:00,1
caribbean,sargentita,NA,2016-07-23T00:00:00+00:00,1
caribbean,sargentita,NA,2016-07-23T00:00:00+00:00,1
caribbean,sargentita,NA,2016-07-23T00:00:00+00:00,1
caribbean,sargentita,NA,2016-07-23T00:00:00+00:00,1
caribbean,sargentita,NA,2016-12-11T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2014-06-15T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2015-07-03T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_cope,sophia_stream,NA,2016-06-24T00:00:00+00:00,1
el_valle,sora,NA,2014-05-20T00:00:00+00:00,1
el_valle,sora,A,2015-12-04T00:00:00+00:00,1
el_valle,sora,NA,2016-06-02T00:00:00+00:00,1
